tender_id,name_of_work,customer,inserted_time,inserted_user_id
GEM_2024_B_4500018,Components for establishment of Drone Studio,Ministry of Education Department of Higher Education,26-01-2024 05:48:34,GEM BOT
2024_NOIDA_884953_1,"Development of Sector-115 (Barricating work of Noida Land with RCC standard post in Sector-115), Noida",New Okla Industrial Development Authority,26-01-2024 05:48:14,Etenders UP NIC BOT
2024_HBC_347992_1,Creation of one 132KV line bay at 220KV substation Bhuna to accommodate 2nd circuit of 132KV Bhuna Bhuthan Kalan line,Haryana Board Corporation||HVPNL||CE TS Hisar||XEN TS Hisar,26-01-2024 05:49:41,HRYtenders GOV NICGEP BOT
GEM_2024_B_4526499,"Digital Camera Kodak PIXPRO AZ405 BK 20MP Colour Black,Swamis Handbook,CCS Rules Book Complete Set,",Ministry of Defence Department of Military Affairs,26-01-2024 05:49:57,GEM BOT
2024_HRY_347982_1,"Rejuvenation of Balan wala pond village Durana,block Alewa , Distt. Jind (UID 01HRJNDALW0053DURA002)",Haryana Government||Irrigation YWS Circle Jind||Construction Division No.28 Jind,26-01-2024 05:50:07,HRYtenders GOV NICGEP BOT
GEM_2024_B_4522813,Unmanned Aerial Vehicle with RC,Higher Education Department Jammu and Kashmir,26-01-2024 05:48:54,GEM BOT
GEM_2024_B_4526495,"SITC of off- Grid(Battery Backup) Solar Panel Projcet 1 KWP At Anganwadi School 1,SITC of New CCTV ",Rural Development and Panchayat Raj Department Maharashtra,26-01-2024 05:50:05,GEM BOT
GEM_2024_B_4502784,Inspector Lite AI on EDGE Drone,Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),26-01-2024 05:48:28,GEM BOT
GEM_2024_B_4528192,"Laserjet Printer,Desktop Computer,Web Camera,Biometric Thumb Machine,Keyboard And Mouse",Department of Panchayati Raj,26-01-2024 05:51:06,GEM BOT
GEM_2024_B_4527605,"Gel Documentation system with Cmos Camera,Cmc For 6th year,Cmc For 7th year,Cmc For 8th year,Cmc Fo",Medical Education Department Uttar Pradesh,26-01-2024 05:51:14,GEM BOT
GEM_2024_B_4528036,"Desktop PC,Video Conference Camera,Projector,2 KVA Online UPS,VGA Cable 20 Meters,HDMI Cable 20 Met",Ministry of Defence Department of Military Affairs,26-01-2024 05:51:31,GEM BOT
GEM_2024_B_4528028,"Camera Canon EOS700D,Laser Pointer,Red Paint,CD Marker,White Board Marker",Ministry of Defence Department of Military Affairs,26-01-2024 05:51:40,GEM BOT
2024_CEALG_884605_1,Renewal of Borrakalan to Jalukheda Road in FY 2023-24,Chief Engineer Aligarh Zone PWD Aligarh||Superintending Engineer Aligarh Circle PWD Aligarh||Construction Division - 1 PWD Etah,26-01-2024 05:51:33,Etenders UP NIC BOT
GEM_2024_B_4528700,"Power Tiller,Pump set,Camera with complete set,Delivery pipe,Not applicable",Agriculture Department Assam,26-01-2024 05:52:05,GEM BOT
GEM_2024_B_4529925,"Refrigerator 250 litter,Line Interactive UPS with AVR,Sirens,B.P. Machine,Weighing Machine,Ceiling ",Jail Department Madhya Pradesh,26-01-2024 05:52:49,GEM BOT
GEM_2024_B_4528322,"Lancer,T Flag,Body Camera,Breath analyzer,Note pad",Ministry of Defence Department of Military Affairs,26-01-2024 05:50:58,GEM BOT
GEM_2024_B_4523565,"Sony Bravia 4K Ultra HD Smart TV 65 inch,Video Conferencing Camera,Desktop Computer,Computer Desk 4",Urban Development Department Uttar Pradesh,26-01-2024 05:51:50,GEM BOT
GEM_2024_B_4529201,"LED 47 inch,LED 21 Inch,washing Machine,CCT TV Camera,RO",Ministry of Defence Department of Defence,26-01-2024 05:51:57,GEM BOT
GEM_2024_B_4530094,"BATTERY 22000 MAH,DUAL CAMERA,TALC SHEET,REFLECTIVE TAPE RED 0.8MM,WHITE FILE COVER",Ministry of Defence Department of Military Affairs,26-01-2024 05:53:34,GEM BOT
GEM_2024_B_4530727,"Canon Coolpix P1000,Camera Bag,Sandisk Memory Card 256 GB,Battery Charger,Charging Cable",Ministry of Defence Department of Military Affairs,26-01-2024 05:54:28,GEM BOT
GEM_2024_B_4530784,"Canon Video Camera XA 60,Camera Bag,Sandisk Memory Card 256 GB,Tripod,Camera Cleaning Cloth",Ministry of Defence Department of Military Affairs,26-01-2024 05:54:35,GEM BOT
2024_CEEMP_884465_1,Vidhan Bhawan esthith Mukhya Bhawan Bhutal Vidhan Parishad evm shesh anaya kaksho hetu sthapit kendriya vatanukulan sayantra ke renovation ka karya,Chief Engineer Electrical Mechanical PWD Lucknow||30th Circle Electrical Mechanical PWD Lucknow,26-01-2024 05:53:14,Etenders UP NIC BOT
GEM_2024_B_4530685,"Supply of 200 Meters length SMPTE - 311 Hybrid Optical Fibre HD Camera cable.,Supply of LEMO Connec",Ministry of Information and Broadcasting Ministry of Information and Broadcasting,26-01-2024 05:54:44,GEM BOT
GEM_2024_B_4530408,"CAMERA 3X,HEX PIX CUBE,AIR 3 GPS,REFLECTIVE TAPE GREEN,RONGOLI COLOR",Ministry of Defence Department of Military Affairs,26-01-2024 05:54:51,GEM BOT
GEM_2024_B_4529860,"ANPR CAMERA WITH ACCECCORIES,Existing Central Monitoring,ANPR VILOTAION detection,Existing Cenreal ",Home Department Kerala,26-01-2024 05:53:18,GEM BOT
GEM_2024_B_4530627,"PTZ Camera IR,Adapter for PTZ Camera,Adapter 12 Volt,Converter Fiber Media,2 Core 10 mm Black Alumi",Ministry of Defence Department of Defence,26-01-2024 05:53:58,GEM BOT
GEM_2024_B_4518058,"Video Camera,Camera man ka paarishramik,hard disk 02 terabyte to store videography data,Digital Cam",Election Department Uttar Pradesh,26-01-2024 05:53:43,GEM BOT
GEM_2024_B_4533906,"SSD,Mobile Gimbal,Camera External Flash,Camera Tripod,Camera Gimbal,Octa Softbox and Stand kit,Film",Ministry of Education Department of Higher Education,26-01-2024 05:55:00,GEM BOT
2024_HRY_347678_1,"Design, Construction, Erection and Commissioning of 05 Ranney wells (Radial Collector Wells of 10 MLD capacity each), 01 Main Boosting Station including purchase of land in Revenue Estate etc.",Haryana Government||FMDA||Infra-II,26-01-2024 05:55:13,HRYtenders GOV NICGEP BOT
2024_CEALD_882655_5,Renewal of Raniganj Patti Road To Jamtali Shuklan Basti Link Road,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH,26-01-2024 05:54:51,Etenders UP NIC BOT
GEM_2024_B_4532826,"Electric Security Light,Solar Security Light,Security light Havells,Hand Held Search Light,Under Ve",Ministry of Defence Department of Military Affairs,26-01-2024 05:55:11,GEM BOT
GEM_2024_B_4512119,Digital Fundus Camera,Ministry of Defence Department of Military Affairs,26-01-2024 05:55:30,GEM BOT
GEM_2024_B_4513455,"Bullet IM Camera 5 MP,PTZ Camera,NVR 32 Channel,WD Hard Disk 6 TB,D Link Armoured OFC 6 Core,D Link",Ministry of Defence Department of Military Affairs,26-01-2024 05:55:24,GEM BOT
2024_HRY_347051_1,Bibipur Kalan Const.of rasta from Surmi road land of Sital Ex. Sarpanch(0.36 K.M.) Block Pehowa DISTT. KURUKSHETRA,Haryana Government||Panchayati Raj Haryana||XEN Panchayati Raj Kurukshetra,26-01-2024 06:01:16,HRYtenders GOV NICGEP BOT
GEM_2024_B_4531909,"Processer Core I5 6th Gen,Mother Board Core I5 6th Gen,RAM 8 GB,SSD 500 GB,Cabiner with SMPS,Key Bo",Education Department Gujarat,26-01-2024 06:00:38,GEM BOT
2024_PWDJK_243608_1,"Annual Maintenance Contract of Cameras installed at Chief Secretary Meeting Hall and Chamber, 1st Floor meeting Hall, Honble LG Conference Hall, Audio System Meeting Hall of 2nd Floor at Civil Secretariat Jammu. CNO 288.",PWD||CE RandB Jammu||SE RandB South Jammu||EE RandB PD 3rd,26-01-2024 06:00:09,J&KTenders GOV NICGEP BOT
GEM_2024_B_4527008,"Plotter,First Aid Box,Almeria,Wall Clock,Document Camera,Work bench vice 12cm jaw,Battery SMF,Deskt",Vocational Education and Skill Development Department Uttar Pradesh,26-01-2024 06:00:56,GEM BOT
GEM_2024_B_4535878,"Web Video Conference Camera with 5X Optical Zoom,Mic Pod,Speaker,Desktop Hub with Cables,Display Hu",PMO Department of space,26-01-2024 06:01:34,GEM BOT
GEM_2024_B_4519088,Infra red outdoor 2 MP IP HD Lens Bullet Cameras HQIS Pro 3.6 MM lens High quality long life LEDs D,Ministry of Defence Department of Military Affairs,26-01-2024 06:01:06,GEM BOT
GEM_2024_B_4526431,VC solution with Camera Speakers and Display,Transport Department Uttarakhand,26-01-2024 06:01:41,GEM BOT
GEM_2024_B_4496150,"PTZ CAMERA,NVR 4 CHANNEL,HARD DISK DRIVE,4 PORT POE,HDMI CABLE 5 METER FOR NVR TO TV",Ministry of Defence Department of Military Affairs,26-01-2024 06:01:59,GEM BOT
GEM_2024_B_4533469,"Camera,TV,NVR 32,NVR 16,POE 8 PORT,Plastic Camera Junction 5X5 Box,Cable,Reck 4U,HDD 4 TB,UPS 1KV S",Panchayats and Rural Housing Department Gujarat,26-01-2024 06:02:21,GEM BOT
2024_PWDJK_243704_1,Revamping Repairs/ Renovation of internal electrification with controlling and protection switch gear devices with fixtures and LAN networking of District fund office Srinagar.,PWD||Chief Engineer Central Kashmir||Srinagar South Circle,26-01-2024 06:03:26,J&KTenders GOV NICGEP BOT
GEM_2024_B_4533224,"Smart class room,Dome Camera,Cat 6 UTP Cable,BNC RG 6,DVR,HDD,Speaker",Ministry of Defence Department of Military Affairs,26-01-2024 06:03:01,GEM BOT
GEM_2024_B_4534115,"Body Worn Camera,Projector Tripod,Extendable 2.25m Steel Barricade,Crime Scene Do Not Cross Tape 3 ",Ministry of Defence Department of Military Affairs,26-01-2024 06:03:33,GEM BOT
GEM_2024_B_4534635,"40 inch smart android TV,NVR Recorders,CAT 6 computer cable,D Link 24 port switch,Under search vehi",Ministry of Defence Department of Military Affairs,26-01-2024 06:04:51,GEM BOT
GEM_2024_B_4534527,"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8,Title9,Title10,Title11,Title12,Title13",Industries and Mines Department Gujarat,26-01-2024 06:05:16,GEM BOT
GEM_2024_B_4534748,"Camera,Video Recorder,Cable,Laying and Installation Charges,Installation Config Charges,LED display",Ministry of Defence Department of Ex-Servicemen Welfare,26-01-2024 06:04:41,GEM BOT
GEM_2024_B_4534782,Video Conferencing Camera,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,26-01-2024 06:05:04,GEM BOT
2024_RDPR_243652_1,C/O LANE FROM MAIN ROAD TO H/O GULAM QADIR LINE AND OTHERS AT RAHMOO A,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,26-01-2024 06:04:43,J&KTenders GOV NICGEP BOT
GEM_2024_B_4535135,"VERNIER CALLIPERS,SCREW GAUGE,OPTICAL BENCH METALLIC,VISCOSITY APPARATUS,RESONANCE TUBE,CALORIMETER",Ministry of Education Department of School Education and Literacy,26-01-2024 06:05:51,GEM BOT
GEM_2024_B_4535363,"86 Inch Interactive Flat Panel with OPS,Extender,Ceiling Tile microphone,PoE for Ceiling Tile Micro",Ministry of Education Department of Higher Education,26-01-2024 06:06:10,GEM BOT
2024_HRY_346699_1,DEVELOPMENT WORKS IN COMMUNITY CENTRE VILL BARODH BLOCK SAFIDN DISTT JIND SCHEME DPLAN 2023 2024,Haryana Government||Panchayati Raj Haryana||XEN Panchayati Raj Jind||SDO Panchayati Raj Safidon,26-01-2024 06:06:02,HRYtenders GOV NICGEP BOT
GEM_2024_B_4534551,"modular conference table,Conference table chairs,Chair with writing pad support,False ceiling,Inter",Higher Education Department Odisha,26-01-2024 06:06:34,GEM BOT
GEM_2024_B_4535626,"Electro Surgical Unit,General Surgery Instrument Set,Vascular Set,Auto Kerato Refractometer,LED Dua",Medical Education and Drugs Department Maharashtra,26-01-2024 06:06:57,GEM BOT
GEM_2024_B_4535537,"BULLET CAMERA,DOME CAMERA,LED TV,HDMI CABLE,NAE",Youth Services and Sports and Technical Education Department Jammu and Kashmir,26-01-2024 06:07:04,GEM BOT
GEM_2024_B_4535678,"Supply and Installation Camera 2 MP IP camera Bullet with 50 meter CP Plus or HK Vision Picsys,Supp",Urban Development Department Karnataka,26-01-2024 06:06:44,GEM BOT
2024_HAUDD_243632_1,Repair of composting unit at JMC Land Bandurakh.,HAUDD||Jammu Municipal Corporation,26-01-2024 06:07:28,J&KTenders GOV NICGEP BOT
GEM_2024_B_4535884,"Camera Trap,Battery,Memory Card 32GB,WF Module,Multi format SD Card reader",Forest and Environment Department Odisha,26-01-2024 06:07:48,GEM BOT
GEM_2024_B_4536873,"Humidifier Make Life Long,NPG Toner 59 Ink for Repographic machine,Bluetooth Speaker Make Boat for ",Ministry of Defence Department of Military Affairs,26-01-2024 06:07:56,GEM BOT
GEM_2024_B_4534519,"Hydraulic Press,Anti Vibration Mount for Hydraulic Press,Hydraulic Oil,Endoscope Dual Camera for In",Ministry of Defence Department of Military Affairs,26-01-2024 06:08:11,GEM BOT
GEM_2024_B_4491498,customised bid for handy cam camera,Ministry of Railways Indian Railways,26-01-2024 06:08:17,GEM BOT
GEM_2024_B_4533464,"20X optical zoom PTZ camera for vedio conference,all in one speaker phone with 6 microphone,55 prof",Ministry of Finance Department of Financial Services,26-01-2024 06:07:23,GEM BOT
GEM_2024_B_4469116,"Dome Camera,POE Switch,NVR,HDD,LED Diplay,3 KVA UPS with Battrey Bank,06 fiber Single mode armoured",Ministry of Defence Department of Military Affairs,26-01-2024 06:07:32,GEM BOT
GEM_2024_B_4536418,"DESKTOP,MFM,UPS,CAMERA,HEADPHONE",Rural Development and Panchayat Raj Department Maharashtra,26-01-2024 06:07:40,GEM BOT
GEM_2024_B_4536790,"Camera Full body Cover,Screen Guard,Memory Card,Tripod Stand,Camera Cover",Ministry of Defence Department of Military Affairs,26-01-2024 06:08:04,GEM BOT
GEM_2024_B_4486856,"Hifocus 64 ch NVR High Resolution 8 Sata,Hifocus 4 MP,30x Zoom, IR upto 150 Mtr, PTZ Camera,Hifocus",Ministry of Defence Department of Defence,26-01-2024 06:08:50,GEM BOT
2024_HAUDD_243575_17,Upgradation of lane near h/o Nazir Ahmad Bhat (Shopkeeper ) at Green lane Azad Basti Natipora,HAUDD||Srinagar Municipal Corporation||City Roads Division Srinagar,26-01-2024 06:09:19,J&KTenders GOV NICGEP BOT
GEM_2024_B_4527666,"Interactive Flat Panel for smart class room as per schedule 1 of the tender document,Non-Touch Disp",Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),26-01-2024 06:10:24,GEM BOT
GEM_2024_B_4529030,"WILDLIFE MONITORING CAMERA,WILDLIFE DRAGON TORCH LIGHT",Revenue and Forest Department Maharashtra,26-01-2024 06:10:37,GEM BOT
2024_HAUDD_243575_4,Upgradation of Al KareemColony Humhamma lane No .06 from Shurahi Afaq to H/o Dr Mukhtar Ahmad BWO P/L of Gsb filling and WBM Grade,HAUDD||Srinagar Municipal Corporation||City Roads Division Srinagar,26-01-2024 06:10:26,J&KTenders GOV NICGEP BOT
GEM_2024_B_4493319,"STILL CAMERA DIGITAL WITH STAND,DIGITAL VIDEO CAMERA WITH STAND",Ministry of Defence Department of Military Affairs,26-01-2024 06:10:50,GEM BOT
2024_HAUDD_243598_3,"Black Toping Of Lanes Near H. No 576 Of A K Anand, Bobby Tent House Godown, Singh Computer, Opp. Vipul Kiryana Store From Sant Singh To H/O Saroop Singh, PHE Tube Well H/O Bindass To Kavi House Opp. Airtel 4G, Near Vimal Play School Avenue Park, Sid",HAUDD||Jammu Municipal Corporation,26-01-2024 06:10:52,J&KTenders GOV NICGEP BOT
GEM_2024_B_4527995,"TWO MP IP DOME CAMERA I HIE2PI UL,5 CH NV I HNVR 1105,4 PORT POE DNW GPU4G2 48,PDU SOCKET,RACKSPACE",Ministry of Defence Department of Military Affairs,26-01-2024 06:11:31,GEM BOT
GEM_2024_B_4533927,"SUPPLY AND INSTALLATION OF FULLY INDIAN MADE 5MP, 6MM LENS BULLET CAMERA WITH ALL ACCESSARIES HAVIN",Ministry of Defence Department of Defence Production,26-01-2024 06:11:37,GEM BOT
2024_HAUDD_243598_2,Macadamkization of road from Subash Nagar (Indira Chowk) to Shiv Nagar via Lr. Shiv Nagar to main Bazar back side of A G Office incl. Kabla Singh Lane Subash Nagar W No 26 by way of Providing and Laying of 25mm SDBC incl. WBM grade III (7th Call),HAUDD||Jammu Municipal Corporation,26-01-2024 06:11:38,J&KTenders GOV NICGEP BOT
GEM_2024_B_4521889,Go Pro Camera with Accessories,Ministry of Earth Sciences Department of Earth Sciences,26-01-2024 06:11:53,GEM BOT
GEM_2024_B_4493456,Professional Camera with Flash and Battery,Ministry of Education Department of Higher Education,26-01-2024 06:12:09,GEM BOT
GEM_2023_B_4299928,"Integrated Security System NVDs,Search Light 55W,Hand Held Metal Detector,Boom Barrier,Glass Break ",Ministry of Defence Department of Military Affairs,26-01-2024 06:12:46,GEM BOT
2024_RDPR_243577_9,C/O of Community Modified Leach pit near Panchayat Ghar Heer Halqa Heer under SBM Plan year 2023_24 Block Tangmarg,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Baramulla,26-01-2024 06:13:46,J&KTenders GOV NICGEP BOT
2024_FD_243582_1,Fencing using PCC Fence post and Naked Root plantation work in Kuntwara Range of Doda Forest Division under CAMPA Exigency Plan for the year 2023-24.,FOREST DEPARTMENT||Chief Conservator of Forests Jammu||CF Chenab Circle Doda||Doda Forest Division,26-01-2024 06:14:47,J&KTenders GOV NICGEP BOT
GEM_2024_B_4482623,SUPPLY OF DIGITAL STILL CAMERA,Ministry of Defence Department of Defence Production,26-01-2024 06:12:21,GEM BOT
GEM_2024_B_4534307,"Interactive Panel,OPS for Panel,Conference Camera,Microphone and speaker,HDMI cables,Passive cablin",Department of Higher Education Madhya Pradesh,26-01-2024 06:12:37,GEM BOT
2024_PWDJK_243523_1,Repair of lane Drain including tile work at ward no 05 MC Rajouri,PWD||CE PWD Jammu||Rajouri Circle||Rajouri Division,26-01-2024 06:19:39,J&KTenders GOV NICGEP BOT
2024_HAUDD_243419_1,UpgradaAtion of road in lane no 17 Surya Vihar Patta Bohri Jammu in Ward No 41 Talab Tillo,HAUDD||Jammu Municipal Corporation,26-01-2024 06:18:32,J&KTenders GOV NICGEP BOT
2024_PWDJK_243470_1,Construction of Lane from Link road to H/o Abdul Gani Dar at Ward No.11,PWD||Chief Engineer Central Kashmir||Budgam Circle||Beerwah Division,26-01-2024 06:26:23,J&KTenders GOV NICGEP BOT
2024_UAD_328262_1,Construction of 08 new Shops and 08 Offices on Rain Basera Land from Hanuman Mandir situated in Municipality Complex (IV Call).,Directorate Urban Administration and Development||Join Director-Indore Division - UAD||Dhar -Nagar Palika Dhar - UAD,26-01-2024 07:31:55,Mptenders GOV BOT
2024_MPPGC_326423_1,"Excavation, loading of Pond ash from Ash dyke/Silos of SSTPP, Khandwa transportation and unloading at construction site of 4 lanning of Tejaji Nagar to Balwara section of NH-347BG Indore-Boregaon Pkg-II Under Bharat Mala Pariyojna Phase-I",Madhya Pradesh Power Generating Company Limited||Executive Director(Gen.)-Shri Singaji Thermal Power Station-Khandwa - MPPGCL,26-01-2024 07:34:57,Mptenders GOV BOT
2024_HRY_347360_1,"PURCHASE OF DRONE FOR CROP MONITORING FOR THE DEPARTMENT OF FMPE, CCSHAU, HISAR",Haryana Government||Chaudhary Charan Singh Haryana Agricultural University||Store Purchase Organization,26-01-2024 06:27:34,HRYtenders GOV NICGEP BOT
2024_HRY_347726_1,Engagement of Agency for Drone Survey and Mapping of Unauthorized Colonies as per scope of work,Haryana Government||Urban Local Bodies||MC Gurgaon,26-01-2024 06:28:27,HRYtenders GOV NICGEP BOT
GEM_2024_B_4529396,"Radio,Ethernet,Switch,Cable,Patch Cord",Rural Development Department Uttarakhand,26-01-2024 13:19:07,GEM BOT
2024_LAHDC_12420_1,"Supply, installation of CCTV",LAHDC - Kargil||Deputy Commissioner/CEO - LAHDC - Kargil||DC/CEO - LAHDC - Kargil,26-01-2024 06:30:28,LEHTenders GOV NICGEP BOT
2024_UAD_327852_1,CONSTRUCTION OF W.M.M. ROAD FROM RAMLAKHAN HOUSE (KOLAN TOLA) TO YADAV BASTI IN WARD NO. 14 NAGAR PARISHAD SARAI DISTT. SINGRAULI (M.P.),Directorate Urban Administration and Development||Join Director-Rewa Division - UAD||Singrauli-Nagar Parishad Sarai - UAD,26-01-2024 07:37:52,Mptenders GOV BOT
